WaistBack-x,WaistBack-y,WaistBack-z,WaistL-x,WaistL-y,WaistL-z,LKnee-x,LKnee-y,LKnee-z,LAnkleOut-x,LAnkleOut-y,LAnkleOut-z,WaistR-x,WaistR-y,WaistR-z,RKnee-x,RKnee-y,RKnee-z,RAnkleOut-x,RAnkleOut-y,RAnkleOut-z,SpineThoracic12-x,SpineThoracic12-y,SpineThoracic12-z,UpperTorso-x,UpperTorso-y,UpperTorso-z,NeckBase-x,NeckBase-y,NeckBase-z,CenterHead-x,CenterHead-y,CenterHead-z,RShoulderTop-x,RShoulderTop-y,RShoulderTop-z,RElbow-x,RElbow-y,RElbow-z,RHand-x,RHand-y,RHand-z,LShoulderTop-x,LShoulderTop-y,LShoulderTop-z,LElbow-x,LElbow-y,LElbow-z,LHand-x,LHand-y,LHand-z,RForefoot-x,RForefoot-y,RForefoot-z,LForefoot-x,LForefoot-y,LForefoot-z
1370.085,589.235,1123.291,1487.439,769.106,1091.673,1755.607,675.4145000000001,634.8715,1430.601,731.568,338.334,1480.417,424.739,1079.583,666.713,253.743,273.159,1060.9,560.66,213.272,1387.998,571.777,1385.226,1527.8200000000002,609.538,1506.8135,1543.98475,603.563,1665.32175,1574.2753333333333,594.757,1786.2513333333336,1609.885,436.616,1545.022,1584.0355,276.6695,1249.001,1717.5055,461.243,1339.1625,1489.977,783.265,1575.689,1207.715,810.6949999999999,1381.115,1428.682,823.2445,1269.1305,589.4385,309.5475,39.115,1532.2804999999998,734.5419999999999,193.3995
1372.605,587.08,1127.933,1488.096,768.42,1098.513,1758.2105,674.3255,641.816,1453.082,727.698,323.553,1484.94,424.029,1083.269,660.75,253.025,277.257,1048.216,557.716,221.829,1389.365,570.164,1390.64,1527.8325,610.2155,1511.705,1544.192,604.66225,1669.9260000000002,1574.1989999999998,595.6706666666668,1790.1746666666668,1612.002,438.995,1551.355,1588.146,277.2285,1254.8205,1716.678,464.1625,1347.064,1488.935,783.506,1579.536,1204.9155,805.8389999999999,1387.4225,1426.167,821.879,1275.8505,578.277,309.0305,38.8755,1565.1485,731.662,186.654
1375.053,584.802,1132.46,1488.547,767.833,1105.093,1759.961,673.4805,647.7345,1476.188,723.692,309.193,1489.294,423.037,1086.82,655.434,252.5795,281.146,1036.611,554.675,230.632,1390.464,568.58,1395.933,1527.9605,610.894,1516.254,1544.368,605.9505,1674.0477500000002,1574.0993333333336,596.814,1793.571,1614.027,441.372,1557.171,1591.67,277.4545,1260.248,1715.3475,466.7765,1354.3715,1487.977,783.792,1583.137,1202.7545,801.9024999999999,1392.6365,1424.081,820.6455000000001,1282.1265,567.418,308.5575,38.7285,1598.0655000000002,728.3530000000001,181.061
1377.269,582.582,1136.95,1488.899,767.467,1111.47,1760.965,672.821,652.6610000000001,1499.664,719.65,295.299,1493.449,422.152,1090.101,650.7815,252.087,284.9995,1025.756,551.708,240.093,1391.726,566.612,1400.717,1528.2475,611.5125,1520.5105,1544.641,607.005,1677.7535,1574.149,597.7103333333333,1796.573,1615.983,443.702,1562.501,1594.8265,277.46500000000003,1265.179,1713.934,468.99300000000005,1361.0145,1487.076,783.807,1586.37,1200.7715,798.097,1397.1619999999998,1422.3505,819.4845,1287.9295,556.48,308.1895,38.7865,1630.6345,724.8295,176.458
1379.585,580.472,1141.174,1489.178,766.855,1117.492,1761.5375,672.3965000000001,656.501,1523.404,715.519,281.95,1497.122,421.32,1093.17,647.025,251.6795,288.542,1015.501,548.533,250.175,1395.023,564.816,1404.226,1528.5495,611.9765,1524.3960000000002,1544.8872499999998,607.985,1680.98275,1574.2570000000003,598.6496666666667,1799.2373333333333,1617.915,445.871,1567.255,1597.6,277.1515,1269.6374999999998,1712.3805,470.809,1366.867,1486.043,783.527,1589.059,1198.94,794.4995,1401.033,1420.982,818.564,1293.285,545.0455,307.9035,38.7635,1662.9365,720.8615,173.11649999999997
1381.721,578.347,1145.242,1489.583,766.032,1123.119,1761.667,671.966,659.153,1547.434,711.181,268.909,1500.543,420.366,1096.275,644.274,251.43,291.592,1005.371,545.407,260.544,1396.179,562.969,1407.79,1528.9740000000002,612.425,1527.885,1545.208,608.7592500000001,1683.81025,1574.476,599.374,1801.6606666666669,1619.747,447.695,1571.29,1600.22,276.949,1273.4555,1710.895,472.1825,1371.871,1485.055,783.369,1591.42,1197.428,791.402,1404.174,1419.9164999999998,817.721,1298.0685,532.939,307.743,39.023,1694.701,716.4105,171.0195
1382.302,576.387,1149.432,1489.995,765.053,1128.198,1761.3165,671.2155,660.6995,1571.771,706.723,256.646,1503.503,419.593,1099.422,642.626,251.259,294.1045,995.533,542.148,271.08,1397.328,560.664,1410.934,1529.4995,612.7745,1530.9395,1545.6707500000002,609.54575,1686.2195,1574.804666666667,600.1496666666667,1803.7793333333327,1621.755,449.241,1574.913,1602.1965,276.181,1276.9735,1709.4385,473.1835,1376.0775,1484.323,783.28,1593.262,1196.2915,788.617,1406.5495,1419.2605,817.0235,1302.348,520.2715,308.176,41.677,1725.802,711.3530000000001,170.18099999999998
1383.999,574.99,1152.964,1490.408,763.975,1132.698,1760.3145,670.4225,661.2825,1596.13,702.499,245.329,1506.145,418.72,1102.56,641.9275,251.1865,295.963,984.785,539.209,281.845,1396.285,558.031,1414.252,1530.121,612.9870000000001,1533.609,1546.28025,610.08575,1688.3265,1575.3896666666667,600.7883333333334,1805.802,1623.762,450.388,1577.909,1603.8670000000002,275.4315,1279.854,1708.08,473.7785,1379.446,1483.541,783.088,1594.694,1195.367,786.2570000000001,1408.285,1418.996,816.4435,1306.0555,508.696,309.0395,47.1365,1755.965,705.5899999999999,170.373
1385.424,573.444,1156.09,1490.604,762.861,1136.533,1758.6155,669.6055,660.8265,1620.402,698.532,234.959,1508.268,418.015,1105.492,641.951,251.2635,296.962,972.969,536.468,294.066,1396.878,556.437,1416.634,1530.8405,612.9725,1535.8455,1546.9615,610.4960000000001,1690.1125000000002,1576.048,601.3266666666667,1807.652,1625.656,451.029,1580.321,1604.8415,274.46950000000004,1282.3850000000002,1706.6955,474.062,1381.8225,1482.948,782.987,1595.799,1194.759,784.117,1409.236,1419.181,815.999,1309.1284999999998,498.1175,309.931,53.252,1784.9035,699.194,171.702
1386.262,572.315,1158.928,1490.809,761.705,1139.743,1756.217,668.813,659.404,1643.972,694.367,225.78,1509.997,417.402,1108.313,642.6285,251.349,297.2485,961.429,533.863,307.258,1400.122,555.809,1417.902,1531.5095,613.02,1537.7385,1547.7445,610.66175,1691.592,1576.7983333333334,601.671,1809.3396666666663,1627.54,451.186,1582.126,1605.364,273.398,1284.4105,1705.3715000000002,474.1470000000001,1383.392,1482.622,782.94,1596.622,1194.751,782.568,1409.6475,1419.8875,815.8154999999999,1311.6275,488.602,310.86,60.521,1812.238,692.48,174.0765
1388.355,571.381,1160.594,1491.098,760.398,1142.239,1753.323,668.011,657.23,1666.701,690.494,217.681,1511.142,416.792,1110.931,644.0115,251.429,297.028,950.547,531.655,321.332,1398.21,554.237,1420.114,1532.3425,613.1210000000001,1539.1844999999998,1548.53925,611.04825,1692.596,1577.5676666666668,602.2876666666667,1810.625,1629.302,451.197,1583.206,1605.1615000000002,272.119,1286.073,1704.2289999999998,473.8875,1384.111,1482.532,783.035,1597.247,1195.055,781.4359999999999,1409.4385,1420.994,815.668,1313.4845,479.669,311.873,68.5775,1837.726,685.549,177.5205
1388.667,570.347,1162.205,1491.287,759.167,1144.036,1749.804,667.087,654.3875,1688.274,686.236,210.46,1511.859,416.224,1113.367,645.9285,251.4995,296.3475,940.781,529.577,336.256,1398.385,553.631,1421.509,1533.2435,613.037,1540.193,1549.48325,611.14075,1693.3675,1578.5593333333334,602.6066666666667,1811.761,1630.807,450.899,1583.664,1604.626,270.9325,1287.285,1703.1595000000002,473.447,1383.928,1482.651,783.176,1597.641,1195.837,780.6120000000001,1408.557,1422.5905,815.6279999999999,1314.743,471.1765,312.548,77.05,1860.8995,678.5844999999999,181.876
1388.304,569.769,1163.279,1491.376,757.653,1144.915,1745.7725,665.9545,650.908,1707.896,682.445,204.462,1512.173,415.77,1115.527,648.066,251.303,295.3785,932.09,527.346,351.913,1398.559,553.171,1422.557,1534.134,613.1095,1540.5785,1550.354,611.3665,1693.72775,1579.4886666666669,603.0973333333333,1812.5073333333328,1632.073,450.517,1583.559,1603.2015,269.535,1288.1795,1702.2135,472.7435,1382.9505,1483.032,783.372,1597.827,1197.124,780.2075,1407.0965,1424.7615,815.754,1315.3584999999998,463.2825,313.2365,86.272,1881.6925,672.0175,186.8795
1387.79,569.158,1163.63,1491.45,756.336,1145.069,1741.0995,664.72,646.8240000000001,1725.698,678.602,199.726,1512.039,415.386,1117.267,650.449,251.0235,294.175,924.521,524.965,368.3,1398.422,553.25,1423.192,1534.919,612.9455,1540.5790000000002,1551.3745,611.43825,1693.74575,1580.6456666666666,603.349,1812.8703333333333,1633.144,450.083,1583.017,1601.1025,268.096,1288.8065,1701.357,471.8595,1381.1545,1483.713,783.598,1597.746,1198.9035,780.231,1405.008,1427.3005,815.944,1315.2485,454.745,312.05,94.6375,1899.699,665.6285,192.3935
1387.38,568.865,1163.272,1491.736,755.043,1144.495,1735.9830000000002,663.424,642.2950000000001,1740.872,674.594,195.89,1511.568,414.808,1118.669,653.136,250.607,292.81,917.814,522.338,385.383,1398.082,553.428,1423.701,1535.674,612.8615,1540.1595,1552.40075,611.5347499999999,1693.39025,1581.7696666666668,603.728,1812.7653333333333,1633.966,449.542,1582.077,1598.514,266.898,1289.102,1700.562,470.835,1378.5865,1484.709,783.777,1597.444,1201.2285000000002,780.8245,1402.2215,1430.4225,816.308,1314.624,447.164,310.5855,103.811,1914.7805,659.767,198.1285
1386.679,568.563,1162.318,1491.941,754.186,1143.282,1730.625,662.135,637.414,1753.33,670.855,193.117,1510.714,414.269,1119.34,656.155,250.2245,291.219,912.589,519.812,403.257,1397.616,553.549,1423.877,1536.373,612.7764999999999,1539.515,1553.49775,611.5242499999999,1692.6195,1583.0533333333333,603.8576666666667,1812.1756666666668,1634.772,449.191,1580.762,1595.0635,265.405,1289.1985,1699.7959999999998,469.618,1375.2555,1485.725,783.886,1596.776,1203.9075,781.8225,1398.826,1433.9540000000002,816.822,1313.3065,440.1885,308.314,113.234,1926.7805,654.4110000000001,203.625
1385.686,568.352,1160.781,1491.98,753.412,1141.317,1725.3125,660.7625,632.49,1763.006,666.751,190.594,1509.408,413.337,1119.369,659.593,249.833,289.3775,908.815,517.331,421.747,1396.935,553.693,1423.633,1537.2665000000002,612.745,1538.621,1554.54025,611.50275,1691.4155,1584.2913333333331,604.0436666666668,1811.074,1635.329,448.774,1579.127,1591.0390000000002,264.024,1289.0805,1699.0555,468.256,1371.238,1486.901,783.873,1595.705,1206.9725,783.255,1394.801,1437.9855,817.653,1311.468,433.573,304.803,122.377,1935.896,649.8695,208.2225
1384.835,568.107,1158.659,1492.014,752.992,1138.659,1720.226,659.3485000000001,627.6034999999999,1769.886,662.738,188.522,1508.054,412.353,1118.82,663.279,249.3025,287.471,907.251,514.382,441.214,1396.257,554.102,1423.018,1538.2355,612.63,1537.37,1555.688,611.432,1689.87275,1585.6006666666665,604.0876666666667,1809.537,1635.776,448.36,1577.267,1586.6695,262.676,1288.6965,1698.321,466.7,1366.536,1488.421,784.079,1594.368,1210.293,785.1389999999999,1390.1615,1442.368,818.5554999999999,1309.035,427.892,300.9415,132.3125,1942.2165,646.145,211.494
1383.713,567.841,1156.184,1491.987,752.892,1135.253,1715.4725,657.9355,622.758,1774.057,658.83,186.373,1507.783,411.533,1118.031,667.285,248.6285,285.4515,907.904,511.805,460.897,1395.248,554.642,1422.019,1539.2835,612.3299999999999,1535.568,1556.5865,611.7370000000001,1687.7835,1586.7186666666666,604.5866666666667,1807.33,1635.946,448.009,1575.24,1581.623,261.357,1288.101,1697.5985,464.8845,1361.196,1489.898,784.224,1592.615,1214.24,787.905,1384.5715,1447.2155,819.8165,1306.1585,423.1555,296.5565,142.5375,1945.958,643.0545,213.1905
1382.853,567.717,1153.24,1491.787,752.915,1131.316,1711.379,656.251,618.3815,1775.508,654.685,183.971,1506.662,410.798,1116.22,671.4385,247.983,283.2155,911.112,509.511,480.43,1394.521,555.631,1420.271,1540.072,612.094,1533.193,1557.61875,611.5827499999999,1685.48525,1588.063666666667,604.5473333333333,1804.8983333333333,1635.854,447.448,1572.966,1576.2445,260.24350000000004,1287.172,1696.8375,462.929,1355.1905000000002,1491.446,784.259,1590.505,1218.415,790.9935,1378.345,1452.436,821.039,1302.6045,419.003,291.142,152.209,1947.3405,640.8734999999999,213.086
1382.014,567.417,1149.768,1491.248,752.728,1126.733,1707.7965,654.5485000000001,614.4565,1774.552,650.687,180.894,1505.514,410.076,1113.78,675.8565,247.14,280.8785,916.872,507.219,499.569,1393.909,556.38,1418.198,1540.6709999999998,611.922,1530.3735,1558.775,611.131,1682.9705,1589.6146666666666,604.0566666666667,1802.2933333333333,1635.527,446.772,1570.458,1570.455,259.045,1286.11,1695.8775,460.6425,1348.4865,1493.09,784.471,1587.93,1222.9160000000002,794.8240000000001,1371.5315,1458.0705,822.5944999999999,1298.6355,416.4685,286.1035,162.502,1946.1855,639.0015000000001,211.3115
1381.18,566.927,1145.846,1490.74,752.537,1121.697,1704.4715,652.8425,610.958,1770.927,646.605,177.014,1504.488,409.323,1110.894,680.4945,246.206,278.318,924.932,505.394,517.441,1392.732,558.003,1415.289,1541.0525,611.6514999999999,1527.0825,1559.48025,611.1897499999999,1679.78625,1590.6633333333332,604.3876666666666,1798.900666666667,1634.935,445.89,1567.654,1564.0255000000002,257.8855,1284.924,1694.9205,458.0095,1341.2005,1494.626,784.386,1584.947,1227.721,799.0085,1364.0120000000002,1464.004,824.1320000000001,1294.0905,415.331,281.621,173.2365,1942.8055,637.5235,207.901
1380.469,566.826,1141.691,1489.766,752.145,1116.28,1701.5615,651.185,607.95,1765.349,642.874,172.345,1503.793,408.459,1107.434,685.306,245.1055,275.6005,935.031,503.536,534.001,1392.177,558.942,1412.483,1541.1825,611.184,1523.435,1560.442,610.69025,1676.503,1592.1329999999998,603.948,1795.5510000000002,1634.067,444.888,1564.464,1557.8675,256.766,1283.3955,1693.8765,455.1125,1333.3094999999998,1496.198,784.554,1581.566,1232.837,803.5640000000001,1355.845,1470.3425,825.9165,1289.155,414.8535,276.4105,182.7435,1937.279,635.9875,202.9935
1379.348,566.393,1137.306,1488.589,751.387,1110.639,1698.948,649.7929999999999,605.222,1757.687,639.628,167.205,1502.957,408.018,1103.722,690.3755,243.7205,272.8645,946.449,501.95,548.902,1391.707,559.856,1409.258,1541.2175,610.6324999999999,1519.4125,1561.1165,610.3122500000001,1672.7885,1593.3156666666666,603.7379999999999,1791.7976666666666,1632.96,443.746,1560.964,1550.9385,255.7415,1281.7825,1692.44,452.1555,1324.735,1497.622,784.623,1577.674,1238.2285,808.6125,1347.0124999999998,1477.013,827.6435,1283.678,416.0315,272.0885,192.138,1929.8005,634.4195,196.692
1378.631,566.085,1132.524,1487.264,750.524,1104.603,1696.5045,648.624,602.623,1748.135,636.66,161.316,1502.388,407.377,1099.641,695.484,242.276,269.928,959.202,499.86,562.533,1390.996,561.407,1405.591,1541.1145,610.049,1515.172,1561.72625,609.79475,1668.78975,1594.5523333333333,603.406,1787.8223333333333,1631.644,442.417,1557.177,1543.8875,254.9375,1279.9905,1691.0929999999998,448.6355,1315.835,1498.903,784.686,1573.34,1244.087,814.1065000000001,1337.6415,1484.0655000000002,829.3075,1277.7205,418.6495,268.364,200.973,1920.448,632.6265000000001,189.223
1377.907,565.316,1127.455,1485.828,749.365,1098.674,1694.063,647.6745000000001,599.671,1736.814,633.954,155.05,1502.557,406.261,1095.285,700.8145,240.724,266.9335,972.819,497.572,574.642,1390.926,562.704,1401.739,1540.959,609.423,1510.6545,1562.18125,609.59825,1664.39925,1595.5376666666664,603.3376666666667,1783.534,1630.181,441.155,1553.214,1536.4920000000002,254.1005,1278.042,1689.4935,444.7515,1306.409,1500.233,785.102,1568.381,1250.2965,820.0465,1327.678,1491.5320000000002,831.1025,1271.3905,422.3995,265.112,209.0005,1909.658,630.5045,180.471
1377.07,564.787,1122.304,1484.587,748.004,1092.668,1691.3665,647.1305,595.6125,1724.134,631.797,148.916,1501.939,405.929,1091.029,706.261,239.2,263.817,987.066,494.84,585.33,1390.932,563.994,1397.772,1540.623,608.9335000000001,1505.8075,1562.6197499999998,608.9965,1659.77675,1596.5456666666666,602.875,1779.0959999999998,1628.557,439.679,1549.054,1529.0135,253.4245,1275.882,1687.654,440.5935,1296.562,1501.576,785.242,1562.835,1256.9225,826.3689999999999,1317.1545,1499.3829999999998,832.8430000000001,1264.6605,427.2765,262.3275,216.0845,1897.177,627.8475000000001,170.636
1376.603,563.755,1116.909,1483.469,746.506,1086.61,1688.4135,646.7365,590.5015,1709.399,630.43,144.046,1501.785,405.028,1086.391,712.0945,237.496,260.928,1001.965,491.843,594.578,1391.039,565.368,1393.687,1540.205,608.4224999999999,1500.8339999999998,1562.859,608.66225,1654.798,1597.2386666666669,602.6903333333333,1774.3713333333333,1626.757,438.167,1544.648,1521.363,252.863,1273.4765,1685.514,435.9605,1286.3605,1503.058,785.586,1556.829,1264.0304999999998,832.8805,1306.1695,1507.734,834.4685,1257.5855,432.9365,259.9695,222.2365,1882.687,625.019,158.72
1375.716,562.947,1111.67,1482.793,745.494,1080.891,1684.9945,646.4035,583.9694999999999,1691.01,628.231,139.99,1501.498,404.432,1081.412,718.2015,235.9025,257.9245,1017.537,488.524,602.19,1391.249,566.454,1389.55,1539.948,607.8905,1495.6,1563.084,608.0877499999999,1649.7019999999998,1597.8556666666666,602.2083333333334,1769.5649999999998,1624.796,436.639,1540.036,1513.5375,252.288,1271.2105,1682.943,431.1325,1276.01,1504.559,785.865,1550.579,1271.951,839.9495,1294.8395,1516.4835,835.931,1250.1635,438.602,257.3545,227.077,1865.8235,622.102,142.6015
1375.354,561.719,1106.195,1482.319,744.984,1075.45,1681.0904999999998,645.8145,577.0895,1671.524,624.51,135.253,1501.249,403.66,1076.328,724.5735,234.3,254.929,1033.703,484.906,608.374,1390.826,567.485,1385.011,1539.6945,607.508,1490.224,1563.131,607.71275,1644.30025,1598.1989999999998,601.9063333333334,1764.472,1622.717,435.182,1535.173,1505.3895,252.0755,1268.49,1680.2775,425.8135,1265.4285,1506.265,786.239,1544.044,1280.489,847.082,1283.1105,1525.6464999999998,837.2965,1242.5700000000002,445.368,255.8765,231.5275,1847.1605,619.768,124.8015
1374.215,560.929,1100.963,1481.672,744.702,1070.007,1677.0605,644.867,570.1800000000001,1651.093,620.432,133.832,1500.858,402.892,1070.984,731.222,232.7295,251.9605,1050.488,481.123,612.804,1390.246,568.363,1380.295,1539.5075000000002,607.0875,1484.839,1563.01275,607.277,1638.85175,1598.3396666666667,601.5626666666666,1759.3166666666666,1620.236,433.496,1530.406,1496.713,252.0425,1265.99,1677.1045,420.225,1254.931,1508.007,786.772,1537.31,1289.749,854.508,1271.1595,1535.4875000000002,838.546,1234.845,452.9685,254.6575,235.006,1828.773,616.7774999999999,111.685
1373.04,560.091,1095.687,1480.604,744.537,1064.554,1673.6335,643.4855,563.1005,1629.866,616.36,134.64,1500.292,402.28,1065.433,738.095,231.3035,248.9435,1067.601,477.738,615.545,1389.301,569.401,1375.279,1539.298,606.881,1479.3635,1562.8559999999998,606.8115,1633.3617500000005,1598.4216666666664,601.0613333333334,1754.2673333333337,1617.625,431.94,1525.289,1488.158,252.143,1263.451,1673.5455,414.1955,1245.0315,1509.779,787.476,1530.507,1299.8049999999998,861.9765,1259.1705000000002,1545.694,839.4604999999999,1227.1025,460.527,253.598,237.4495,1807.8,613.5205000000001,107.335
1371.176,559.145,1090.904,1479.085,744.755,1059.223,1670.8025,641.59,556.1845000000001,1607.418,612.867,136.626,1499.455,401.462,1059.879,1496.53,514.724,494.926,1085.089,474.177,616.773,1388.466,570.509,1369.868,1538.9095,606.7194999999999,1474.088,1562.4812499999998,606.6179999999999,1627.8735,1598.1743333333334,600.8056666666666,1749.2816666666668,1614.877,430.393,1520.084,1479.4715,252.4715,1260.83,1669.202,408.1235,1235.583,1511.603,788.382,1523.916,1310.0455,869.458,1247.0725,1556.4085,840.3085,1219.771,468.6125,252.619,238.913,1784.351,610.3005,103.7225
1368.944,558.438,1086.64,1476.97,744.926,1054.272,1668.7735,639.6465000000001,551.4455,1585.753,610.241,138.53,1498.4,400.916,1054.121,1511.65,511.966,490.203,1102.642,471.019,616.628,1389.816,571.442,1363.449,1538.761,606.7015,1468.6754999999998,1562.1445,606.3435,1622.6592500000002,1597.8573333333334,600.4366666666666,1744.763333333333,1611.994,428.738,1514.928,1471.0385,252.6695,1258.4250000000002,1664.3695,402.049,1226.7205,1513.695,789.411,1517.451,1322.1295,877.2415,1234.6985,1567.5275,840.9159999999999,1212.7075,477.088,251.7195,239.452,1761.2734999999998,609.344,99.7335
1366.867,557.058,1083.11,1474.1,744.586,1050.157,1668.0695,637.346,551.235,1564.566,609.246,139.926,1497.233,399.979,1048.385,1527.415,509.7475,486.5045,1120.274,467.728,615.218,1388.577,572.861,1357.361,1538.579,606.432,1463.5549999999998,1561.805,606.20675,1617.685,1597.3706666666667,600.0179999999999,1740.6656666666663,1608.969,427.26,1509.715,1461.098,253.2685,1256.5205,1659.0925,396.0855,1218.6685,1516.189,790.877,1511.312,1334.1745,884.213,1222.8094999999998,1579.226,841.4480000000001,1206.356,485.71,250.849,238.9135,1738.6709999999998,610.535,96.789
1365.444,555.294,1079.856,1469.907,743.735,1047.365,1667.6735,635.9335,552.5735,1542.404,609.103,140.84,1496.092,398.818,1042.584,1543.9735,507.806,484.4325,1137.535,464.789,612.576,1387.592,573.934,1350.877,1538.6095,606.2305,1458.5585,1561.4277499999998,606.03225,1612.9215,1596.7866666666669,599.592,1736.899666666667,1606.057,425.745,1504.603,1452.306,253.9175,1254.9054999999998,1653.038,390.084,1211.873,1518.552,792.254,1505.335,1348.1055,891.4835,1211.116,1591.2475,841.467,1200.86,494.5545,249.92,237.278,1714.9565,610.4085,95.1715
1364.443,553.068,1076.672,1466.218,742.666,1045.75,1665.734,635.409,552.6700000000001,1519.261,609.482,141.348,1495.535,397.418,1037.013,1561.352,505.5315,483.629,1154.463,461.802,609.041,1386.333,574.871,1344.536,1539.035,606.0405000000001,1454.2820000000002,1560.994,605.7647499999999,1608.4522499999998,1596.1393333333333,599.1563333333334,1733.5066666666664,1603.167,424.283,1499.531,1442.935,254.7125,1253.9209999999998,1646.8545,384.17,1206.5700000000002,1520.847,793.209,1499.819,1362.005,897.8085,1200.569,1603.639,841.1179999999999,1196.6385,503.814,249.031,234.705,1690.6115,610.5865,93.8125
1363.31,550.778,1073.838,1463.064,741.542,1044.366,1661.7755,635.3655,551.2080000000001,1495.693,609.754,141.386,1494.992,396.773,1031.541,1578.444,504.9135,484.874,1170.556,459.451,604.284,1384.324,575.328,1339.252,1539.5095,605.8095000000001,1450.8075,1560.5502499999998,605.456,1604.5735,1595.4226666666666,598.741,1730.524,1600.486,422.939,1495.232,1433.2800000000002,255.7155,1253.6875,1639.725,378.54,1202.8895,1522.995,793.91,1495.02,1376.7595,904.01,1191.179,1616.2555,840.0844999999999,1193.8405,513.441,248.113,231.051,1666.079,610.7235000000001,92.757
1362.452,548.783,1071.728,1460.147,740.836,1043.262,1653.936,635.0775000000001,546.2239999999999,1472.127,610.008,141.221,1494.267,396.356,1026.757,1596.1495,504.215,486.9875,1186.207,457.145,598.852,1382.269,575.628,1337.387,1539.6350000000002,605.4590000000001,1447.7725,1560.04975,604.8969999999999,1601.482,1594.68,598.3226666666667,1728.024666666667,1597.961,421.512,1492.179,1423.4195,256.927,1254.27,1632.8065,373.7495,1201.077,1524.949,793.803,1491.089,1392.337,909.619,1183.271,1628.905,838.4735000000001,1192.731,523.3855,247.0885,226.419,1641.527,610.8140000000001,91.7855
1361.904,547.093,1070.626,1457.693,740.22,1041.88,1642.6505000000002,633.8475,538.9995,1448.274,609.893,141.018,1493.161,396.419,1022.879,1614.1999999999998,503.3835,490.1515,1201.366,454.979,592.744,1380.35,576.183,1337.641,1539.5875,604.998,1445.0675,1559.7125,604.24525,1599.1507499999998,1593.9663333333335,597.7843333333333,1726.1266666666668,1595.367,420.332,1489.941,1413.8505,258.3885,1255.6595,1625.653,369.424,1200.7225,1527.384,793.379,1487.994,1407.5935,914.312,1177.305,1641.3515,836.0825,1193.5365000000002,533.5625,246.0215,220.913,1616.83,610.673,90.824
1361.052,546.11,1070.331,1455.741,739.376,1040.502,1629.138,632.725,531.491,1424.583,609.893,141.026,1491.559,396.332,1020.796,1632.4705,503.2255,495.326,1215.929,453.13,585.796,1379.447,576.615,1337.763,1539.414,604.7235000000001,1443.5105,1559.242,603.6142500000001,1597.716,1593.095,597.2913333333333,1724.8023333333333,1592.591,419.311,1489.037,1404.4215,260.073,1257.768,1618.4305,365.6225,1201.8395,1530.018,792.728,1486.025,1423.066,918.4975,1172.8545,1653.819,833.3005,1196.375,544.1715,244.896,214.608,1592.2485,610.5195,90.014
1360.377,545.82,1070.228,1454.729,738.615,1038.827,1615.0659999999998,631.71,524.099,1401.084,610.184,141.309,1489.891,395.888,1020.701,1649.1915,502.2985,500.9135,1230.207,451.475,578.003,1378.22,577.519,1337.812,1538.8075,604.5805,1442.79,1558.77725,602.86775,1597.235,1592.2759999999998,596.6463333333334,1724.2753333333333,1589.288,418.199,1489.3,1395.083,262.0885,1260.642,1611.257,362.2035,1204.32,1533.05,792.011,1484.934,1438.0615,921.8375,1169.9765,1665.4005000000002,829.8705,1201.1845,555.091,243.794,207.687,1567.772,610.6205,89.25450000000001
1359.608,546.07,1070.379,1454.596,738.334,1037.444,1600.5135,630.7280000000001,517.0765,1377.509,610.417,141.931,1488.555,395.299,1021.785,1666.0315,502.0305,508.145,1243.927,450.367,569.157,1377.513,578.138,1337.191,1537.964,604.0355,1442.8125,1558.1485,602.16325,1597.72175,1591.4256666666668,596.0336666666667,1724.479,1585.38,416.995,1490.946,1386.053,264.38300000000004,1264.1425,1604.146,359.439,1208.05,1536.22,791.401,1484.802,1452.6955,924.556,1168.4654999999998,1676.0615,825.7075,1207.558,566.233,242.477,200.0055,1543.1405,610.7075,88.588
1358.982,546.644,1071.183,1454.963,737.958,1036.779,1585.389,629.7485,510.5535,1353.903,610.684,142.735,1487.349,394.703,1023.589,1681.9915,501.513,516.467,1257.533,448.936,559.609,1377.532,579.17,1336.217,1537.181,603.3365,1443.4485,1557.36225,601.238,1599.084,1590.571333333333,595.2033333333334,1725.4893333333332,1580.514,415.498,1493.414,1376.878,266.8915,1268.2510000000002,1597.1115,357.0745,1212.8895,1539.597,790.777,1485.685,1467.1239999999998,926.312,1168.0965,1685.776,821.153,1215.552,578.5925,242.8715,193.06,1518.5235,610.694,88.064
1358.637,547.709,1072.38,1455.693,737.61,1036.644,1569.8925,628.8225,504.901,1330.577,611.056,143.678,1486.204,394.097,1025.869,1696.9175,501.1815,525.944,1270.706,447.797,548.989,1377.243,580.607,1336.0,1536.536,602.4375,1444.7085000000002,1556.52425,600.2299999999999,1601.1915,1589.6163333333334,594.322,1727.1933333333334,1575.274,413.815,1496.69,1368.0135,269.71950000000004,1272.737,1590.1709999999998,355.086,1218.5884999999998,1543.401,790.064,1487.303,1480.759,927.732,1169.0994999999998,1694.639,816.3489999999999,1224.802,590.4795,242.161,185.018,1493.972,610.7059999999999,87.5465
